id,autodel_analysis_age_limit,autodel_analysis_limit,autodel_overwrite_global,created,description_xml,last_analysis_id,name_xml,next_sequence_id,parent_id,path_xml
1462,"","",False,2020-08-14 10:53:17.647012+09:00,"",8942,A10-tcc_interface,4,1,/A10-tcc_interface
1463,"","",False,2020-08-17 11:29:42.556969+09:00,"",8940,dab_sdr_middleware_20200817,12,1,/dab_sdr_middleware_20200817
1472,"","",False,2020-08-18 14:42:58.922887+09:00,"",8985,tcc805x_linux_ivi_uboot,2,1,/tcc805x_linux_ivi_uboot
1474,"","",False,2020-08-18 15:09:38.918473+09:00,"",8991,tcc805x_linux_ivi_kernel,2,1,/tcc805x_linux_ivi_kernel
1478,"","",False,2020-08-19 17:46:50.428468+09:00,"",9011,dab_sdr_middleware_20200819,2,1,/dab_sdr_middleware_20200819
1479,"","",False,2020-08-19 17:51:05.074716+09:00,"",9012,tcc805x_android10_030_uboot,2,1,/tcc805x_android10_030_uboot
1480,"","",False,2020-08-19 20:59:57.346262+09:00,"",9016,tcc805x_android10_030_kernel,2,1,/tcc805x_android10_030_kernel
1481,"","",False,2020-08-20 10:03:45.329035+09:00,"",9049,tcc805x_hsm_micom,15,3,/SecurityTeam/tcc805x_hsm_micom
1482,"","",False,2020-08-20 10:21:47.948349+09:00,"",9023,tc_radio-hdr10_v1p2p3_peri,2,1,/tc_radio-hdr10_v1p2p3_peri
1483,"","",False,2020-08-20 10:22:44.326069+09:00,"",9024,tc_radio-hdr10_v1p2p3_tunerdrv,2,1,/tc_radio-hdr10_v1p2p3_tunerdrv
1484,"","",False,2020-08-20 10:23:19.915114+09:00,"",9025,tc_radio-hdr10_v1p2p3_hal,2,1,/tc_radio-hdr10_v1p2p3_hal
1485,"","",False,2020-08-20 10:24:02.186557+09:00,"",9029,tc_radio-hdr10_v1p2p3_hdradio,3,1,/tc_radio-hdr10_v1p2p3_hdradio
1486,"","",False,2020-08-20 10:25:03.502898+09:00,"",9027,tc_radio-hdr10_v1p2p3_mw,2,1,/tc_radio-hdr10_v1p2p3_mw
1487,"","",False,2020-08-20 10:45:15.646532+09:00,"",9060,tcc805x_hsm_firmware,6,3,/SecurityTeam/tcc805x_hsm_firmware
1488,"","",False,2020-08-20 11:53:38.475339+09:00,"",9078,dab_sdr_middleware_20200820,20,1,/dab_sdr_middleware_20200820
1489,"","",False,2020-08-20 13:34:33.878240+09:00,"",9059,tcc805x_hsm_driver,8,3,/SecurityTeam/tcc805x_hsm_driver
1490,"","",False,2020-08-21 17:19:35.368455+09:00,"",9594,HSM-TCC805x,8,3,/SecurityTeam/HSM-TCC805x
1492,"","",False,2020-08-21 18:56:58.473798+09:00,"",9100,HSM-Test,4,3,/SecurityTeam/HSM-Test
1495,"","",False,2020-08-25 17:53:43.327631+09:00,"",9637,TC_ECNR_AVES_V1_00_00,13,1,/TC_ECNR_AVES_V1_00_00
1497,"","",False,2020-08-26 10:46:21.572431+09:00,"",9120,widevine,4,3,/SecurityTeam/widevine
1504,"","",False,2020-08-31 11:12:59.901152+09:00,"","",B070083_codec2,14,1,/B070083_codec2
1506,"","",False,2020-09-01 19:33:04.588347+09:00,"",9167,B070083_codec2_ddp,4,1,/B070083_codec2_ddp
1507,"","",False,2020-09-02 09:30:24.076144+09:00,"",9164,tcc8050_dev_wayland_mht,2,1,/tcc8050_dev_wayland_mht
1508,"","",False,2020-09-02 11:28:40.491901+09:00,"",9177,weston_tcc805x_new,3,1,/weston_tcc805x_new
1509,"","",False,2020-09-02 12:16:35.139155+09:00,"",9178,weston_tcc805x_nnew,2,1,/weston_tcc805x_nnew
1511,"","",False,2020-09-02 14:37:36.627539+09:00,"",9196,B190049_codec2_mjpeg_decoder,3,1,/B190049_codec2_mjpeg_decoder
1515,"","",False,2020-09-02 17:23:02.764040+09:00,"",9226,hwc_10_v2.0_mht,6,1,/hwc_10_v2.0_mht
1516,"","",False,2020-09-02 17:24:58.165841+09:00,"",9202,hwc_09_v2.0_mht,2,1,/hwc_09_v2.0_mht
1517,"","",False,2020-09-03 15:02:07.477765+09:00,"",9230,dab_dds_library_20200807,3,1,/dab_dds_library_20200807
1518,"","",False,2020-09-03 15:11:50.285155+09:00,"",9495,hwc_10_v2.0,11,1,/hwc_10_v2.0
1520,"","",False,2020-09-03 15:29:14.687974+09:00,"",9297,dab_dds_library_20200903,10,1,/dab_dds_library_20200903
1523,"","",False,2020-09-03 15:34:10.088684+09:00,"",9238,dab_dfs_library_20200903,2,1,/dab_dfs_library_20200903
1525,"","",False,2020-09-03 15:39:50.272246+09:00,"",9244,dab_nsrc_library_20200903,4,1,/dab_nsrc_library_20200903
1529,"","",False,2020-09-03 15:47:22.803291+09:00,"",9252,dab_journaline_library_20200903,3,1,/dab_journaline_library_20200903
1532,"","",False,2020-09-03 15:56:27.165010+09:00,"",9257,isdbt_64_903,2,1,/isdbt_64_903
1538,"","",False,2020-09-03 16:35:20.592497+09:00,"",9275,805x_ipc,3,1,/805x_ipc
1540,"","",False,2020-09-03 16:40:45.185214+09:00,"",9270,isdbt_64_new,2,1,/isdbt_64_new
1541,"","",False,2020-09-03 16:49:39.235714+09:00,"",9449,carplay_20200903,18,1,/carplay_20200903
1543,"","",False,2020-09-03 17:31:22.708188+09:00,"",9281,clean,2,1,/clean
1544,"","",False,2020-09-03 18:15:40.729604+09:00,"",9286,805x_aux,2,1,/805x_aux
1545,"","",False,2020-09-03 18:34:41.311777+09:00,"",9640,805x_snor_update,4,1,/805x_snor_update
1546,"","",False,2020-09-03 19:38:10.601492+09:00,"",9639,805x_multimbox,3,1,/805x_multimbox
1548,"","",False,2020-09-04 10:31:19.163464+09:00,"",9632,DVRS_Common_Api_01,36,1,/DVRS_Common_Api_01
1549,"","",False,2020-09-04 11:02:31.173461+09:00,"",9312,dab_dds_library_20200904,6,1,/dab_dds_library_20200904
1550,"","",False,2020-09-04 12:10:01.696157+09:00,"",9332,dab_dfs_library_20200904,8,1,/dab_dfs_library_20200904
1552,"","",False,2020-09-07 15:34:18.204088+09:00,"",9415,tc-update-engine,13,1,/tc-update-engine
1553,"","",False,2020-09-07 17:09:20.214749+09:00,"",9493,TCC803x_MICOM_V1.9_CS,11,1,/TCC803x_MICOM_V1.9_CS
1556,"","",False,2020-09-08 10:04:59.363317+09:00,"",9437,805x_ckc_analysis,2,1,/805x_ckc_analysis
1557,"","",False,2020-09-08 11:42:35.077103+09:00,"",9456,dab_dfs_library_20200908,5,1,/dab_dfs_library_20200908
1559,"","",False,2020-09-08 13:45:12.013666+09:00,"",9475,OPTEE-TCC803x,4,3,/SecurityTeam/OPTEE-TCC803x
1560,"","",False,2020-09-08 15:21:28.234383+09:00,"",9458,carplay_android_20200908,3,1,/carplay_android_20200908
1561,"","",False,2020-09-08 15:59:25.250224+09:00,"",9460,KERNEL,2,1,/KERNEL
1562,"","",False,2020-09-08 16:17:58.480518+09:00,"",9461,B190494_805x_kernel,3,1,/B190494_805x_kernel
1563,"","",False,2020-09-08 21:15:26.368945+09:00,"",9558,B190494_805_kernel,21,1,/B190494_805_kernel
1564,"","",False,2020-09-09 07:34:25.305543+09:00,"",9476,OPTEE-TCC805x,2,3,/SecurityTeam/OPTEE-TCC805x
1565,"","",False,2020-09-09 11:39:24.991453+09:00,"",9501,ruleset1,7,1,/ruleset1
1567,"","",False,2020-09-09 15:41:43.507716+09:00,"",9526,als_apple-device-manager,3,1,/als_apple-device-manager
1568,"","",False,2020-09-09 15:41:57.491624+09:00,"",9575,als_libtc-dbgen,4,1,/als_libtc-dbgen
1569,"","",False,2020-09-09 15:42:11.637419+09:00,"",9528,als_libtc-gui-utils,3,1,/als_libtc-gui-utils
1570,"","",False,2020-09-09 15:47:09.515082+09:00,"",9506,als_libtc-ipc-ctrl,2,1,/als_libtc-ipc-ctrl
1571,"","",False,2020-09-09 15:47:18.930253+09:00,"",9529,als_libtc-utils,3,1,/als_libtc-utils
1572,"","",False,2020-09-09 15:47:27.761349+09:00,"",9508,als_tc-bt-phone,2,1,/als_tc-bt-phone
1573,"","",False,2020-09-09 15:47:28.182587+09:00,"",9509,als_tc-carplay-player,2,1,/als_tc-carplay-player
1574,"","",False,2020-09-09 15:47:28.554077+09:00,"",9510,als_tc-launcher,2,1,/als_tc-launcher
1575,"","",False,2020-09-09 15:47:33.963218+09:00,"",9531,als_tc-media-playback,3,1,/als_tc-media-playback
1576,"","",False,2020-09-09 15:47:46.512960+09:00,"",9512,als_tc-micom-manager,2,1,/als_tc-micom-manager
1577,"","",False,2020-09-09 15:47:53.182441+09:00,"",9532,als_tc-mode-manager,3,1,/als_tc-mode-manager
1578,"","",False,2020-09-09 15:48:08.851240+09:00,"",9514,als_tc-osd-app,2,1,/als_tc-osd-app
1579,"","",False,2020-09-09 15:48:09.146785+09:00,"",9515,als_tc-setting,2,1,/als_tc-setting
1580,"","",False,2020-09-09 15:48:14.367033+09:00,"",9533,als_tmplayer,3,1,/als_tmplayer
1581,"","",False,2020-09-09 15:48:39.807293+09:00,"",9517,als_tmplayer-gui,2,1,/als_tmplayer-gui
1582,"","",False,2020-09-09 15:49:12.869099+09:00,"",9518,TC_Step1,2,1,/TC_Step1
1583,"","",False,2020-09-09 16:26:12.669239+09:00,"",9618,SD_ruleset1,11,1,/SD_ruleset1
1584,"","",False,2020-09-09 18:43:23.843824+09:00,"",9646,android_10_hwc_v2.x,10,1,/android_10_hwc_v2.x
1585,"","",False,2020-09-10 06:00:12.778047+09:00,"",9553,android_10_hwc_v2.x_original,2,1,/android_10_hwc_v2.x_original
1586,"","",False,2020-09-10 10:03:36.084977+09:00,"",9568,CARPLAY.5.x.ANDROID,7,1,/CARPLAY.5.x.ANDROID
1591,"","",False,2020-09-10 15:18:44.712806+09:00,"",9572,iAP2.ANDROID,5,1,/iAP2.ANDROID
1592,"","",False,2020-09-10 15:44:09.410613+09:00,"",9574,weston,3,1,/weston
1594,"","",False,2020-09-10 20:54:55.913855+09:00,"",9592,TCC805x_HSM_FW,3,1,/TCC805x_HSM_FW
1595,"","",False,2020-09-11 10:52:27.612215+09:00,"",9600,tcc805x_android10_uboot,2,1,/tcc805x_android10_uboot
1596,"","",False,2020-09-11 11:40:46.625919+09:00,"",9607,tcc805x_kernel_v4.14,3,1,/tcc805x_kernel_v4.14
1597,"","",False,2020-09-11 11:58:39.326601+09:00,"",9642,tcc805x_uboot,12,1,/tcc805x_uboot
1598,"","",False,2020-09-11 13:48:48.848957+09:00,"",9638,805x_pwm_analysis,3,1,/805x_pwm_analysis
1599,"","",False,2020-09-11 20:47:52.652672+09:00,"",9623,tcc805x_android10_kernel,2,1,/tcc805x_android10_kernel
1600,"","",False,2020-09-11 22:10:31.962098+09:00,"","",mcu_bsp1,2,1,/mcu_bsp1
1602,"","",False,2020-09-11 22:13:28.237862+09:00,"",9636,mcu_bsp,6,1,/mcu_bsp
1603,"","",False,2020-09-13 16:47:49.665381+09:00,"",9631,B190494_805,2,1,/B190494_805
